,64,512,1024
0,0.111328125,0.111328125,0.111328125
1,0.1337890625,0.1337890625,0.1337890625
2,0.1611328125,0.1611328125,0.1611328125
3,0.1865234375,0.1865234375,0.1865234375
4,0.2255859375,0.2255859375,0.2255859375
5,0.2763671875,0.2763671875,0.2763671875
6,0.3681640625,0.3681640625,0.3681640625
7,0.458984375,0.458984375,0.458984375
8,0.453125,0.453125,0.453125
9,0.328125,0.328125,0.328125
10,0.4638671875,0.4638671875,0.4638671875
11,0.56640625,0.56640625,0.56640625
12,0.5654296875,0.5654296875,0.5654296875
13,0.515625,0.515625,0.515625
14,0.580078125,0.580078125,0.580078125
15,0.63671875,0.63671875,0.63671875
16,0.6689453125,0.6689453125,0.6689453125
17,0.6806640625,0.6806640625,0.6806640625
18,0.716796875,0.716796875,0.716796875
19,0.6767578125,0.6767578125,0.6767578125
20,0.6904296875,0.6904296875,0.6904296875
21,0.720703125,0.720703125,0.720703125
22,0.78125,0.78125,0.78125
23,0.7998046875,0.7998046875,0.7998046875
24,0.802734375,0.802734375,0.802734375
25,0.79296875,0.79296875,0.79296875
26,0.8525390625,0.8525390625,0.8525390625
27,0.84765625,0.84765625,0.84765625
28,0.8681640625,0.8681640625,0.8681640625
29,0.8828125,0.8828125,0.8828125
30,0.869140625,0.869140625,0.869140625
31,0.8740234375,0.8740234375,0.8740234375
32,0.884765625,0.884765625,0.884765625
33,0.89453125,0.89453125,0.89453125
34,0.8935546875,0.8935546875,0.8935546875
35,0.90625,0.90625,0.90625
36,0.9130859375,0.9130859375,0.9130859375
37,0.9169921875,0.9169921875,0.9169921875
38,0.91015625,0.91015625,0.91015625
39,0.9208984375,0.9208984375,0.9208984375
40,0.9189453125,0.9189453125,0.9189453125
41,0.9208984375,0.9208984375,0.9208984375
42,0.9306640625,0.9306640625,0.9306640625
43,0.9208984375,0.9208984375,0.9208984375
44,0.9228515625,0.9228515625,0.9228515625
45,0.9150390625,0.9150390625,0.9150390625
46,0.9453125,0.9453125,0.9453125
47,0.9423828125,0.9423828125,0.9423828125
48,0.9326171875,0.9326171875,0.9326171875
49,0.939453125,0.939453125,0.939453125
50,0.9365234375,0.9365234375,0.9365234375
51,0.9541015625,0.9541015625,0.9541015625
52,0.9384765625,0.9384765625,0.9384765625
53,0.9462890625,0.9462890625,0.9462890625
54,0.951171875,0.951171875,0.951171875
55,0.94140625,0.94140625,0.94140625
56,0.9462890625,0.9462890625,0.9462890625
57,0.9423828125,0.9423828125,0.9423828125
58,0.940789461136,0.940789461136,0.940789461136
59,0.9521484375,0.9521484375,0.9521484375
60,0.96875,0.96875,0.96875
61,0.9326171875,0.9326171875,0.9326171875
62,0.95703125,0.95703125,0.95703125
63,0.9580078125,0.9580078125,0.9580078125
64,0.94140625,0.94140625,0.94140625
65,0.95703125,0.95703125,0.95703125
66,0.9560546875,0.9560546875,0.9560546875
67,0.9521484375,0.9521484375,0.9521484375
68,0.9580078125,0.9580078125,0.9580078125
69,0.94140625,0.94140625,0.94140625
70,0.958984375,0.958984375,0.958984375
71,0.955078125,0.955078125,0.955078125
72,0.95703125,0.95703125,0.95703125
73,0.9619140625,0.9619140625,0.9619140625
74,0.951171875,0.951171875,0.951171875
75,0.9658203125,0.9658203125,0.9658203125
76,0.9658203125,0.9658203125,0.9658203125
77,0.9609375,0.9609375,0.9609375
78,0.9599609375,0.9599609375,0.9599609375
79,0.9599609375,0.9599609375,0.9599609375
80,0.9658203125,0.9658203125,0.9658203125
81,0.9638671875,0.9638671875,0.9638671875
82,0.9697265625,0.9697265625,0.9697265625
83,0.962890625,0.962890625,0.962890625
84,0.962890625,0.962890625,0.962890625
85,0.9609375,0.9609375,0.9609375
86,0.9677734375,0.9677734375,0.9677734375
87,0.962890625,0.962890625,0.962890625
88,0.970703125,0.970703125,0.970703125
89,0.953125,0.953125,0.953125
90,0.958984375,0.958984375,0.958984375
91,0.9677734375,0.9677734375,0.9677734375
92,0.9736328125,0.9736328125,0.9736328125
93,0.96875,0.96875,0.96875
94,0.970703125,0.970703125,0.970703125
95,0.9609375,0.9609375,0.9609375
96,0.9638671875,0.9638671875,0.9638671875
97,0.97265625,0.97265625,0.97265625
98,0.9755859375,0.9755859375,0.9755859375
99,0.96875,0.96875,0.96875
100,0.96875,0.96875,0.96875
101,0.974609375,0.974609375,0.974609375
102,0.970703125,0.970703125,0.970703125
103,0.9677734375,0.9677734375,0.9677734375
104,0.962890625,0.962890625,0.962890625
105,0.9716796875,0.9716796875,0.9716796875
106,0.9677734375,0.9677734375,0.9677734375
107,0.9716796875,0.9716796875,0.9716796875
108,0.9833984375,0.9833984375,0.9833984375
109,0.962890625,0.962890625,0.962890625
110,0.970703125,0.970703125,0.970703125
