,64,512,1024
0,2.30930662155,2.30930662155,2.30930662155
1,2.31253242493,2.31253242493,2.31253242493
2,2.29480457306,2.29480457306,2.29480457306
3,2.29214143753,2.29214143753,2.29214143753
4,2.27865886688,2.27865886688,2.27865886688
5,2.26622033119,2.26622033119,2.26622033119
6,2.24553132057,2.24553132057,2.24553132057
7,2.23332691193,2.23332691193,2.23332691193
8,2.20261478424,2.20261478424,2.20261478424
9,2.21412324905,2.21412324905,2.21412324905
10,2.28887915611,2.28887915611,2.28887915611
11,2.34140896797,2.34140896797,2.34140896797
12,2.23888993263,2.23888993263,2.23888993263
13,2.16048574448,2.16048574448,2.16048574448
14,2.25132966042,2.25132966042,2.25132966042
15,2.20158290863,2.20158290863,2.20158290863
16,2.18713092804,2.18713092804,2.18713092804
17,2.19552707672,2.19552707672,2.19552707672
18,2.18627476692,2.18627476692,2.18627476692
19,2.13535118103,2.13535118103,2.13535118103
20,2.13440036774,2.13440036774,2.13440036774
21,2.0726313591,2.0726313591,2.0726313591
22,2.10337305069,2.10337305069,2.10337305069
23,2.08881568909,2.08881568909,2.08881568909
24,2.03277468681,2.03277468681,2.03277468681
25,2.08524346352,2.08524346352,2.08524346352
26,2.06379342079,2.06379342079,2.06379342079
27,2.05309534073,2.05309534073,2.05309534073
28,2.06541442871,2.06541442871,2.06541442871
29,2.12835621834,2.12835621834,2.12835621834
30,2.09573554993,2.09573554993,2.09573554993
31,2.01781725883,2.01781725883,2.01781725883
32,2.10434436798,2.10434436798,2.10434436798
33,1.96544957161,1.96544957161,1.96544957161
34,2.05240249634,2.05240249634,2.05240249634
35,2.04604434967,2.04604434967,2.04604434967
36,2.01971244812,2.01971244812,2.01971244812
37,1.99447846413,1.99447846413,1.99447846413
38,2.02495789528,2.02495789528,2.02495789528
39,1.98145675659,1.98145675659,1.98145675659
40,1.95525050163,1.95525050163,1.95525050163
41,1.94748079777,1.94748079777,1.94748079777
42,1.91833174229,1.91833174229,1.91833174229
43,2.0268805027,2.0268805027,2.0268805027
44,1.97114694118,1.97114694118,1.97114694118
45,1.88210403919,1.88210403919,1.88210403919
46,1.87721502781,1.87721502781,1.87721502781
47,1.90831410885,1.90831410885,1.90831410885
48,1.8713953495,1.8713953495,1.8713953495
49,1.86851036549,1.86851036549,1.86851036549
50,1.8321646452,1.8321646452,1.8321646452
51,1.8719856739,1.8719856739,1.8719856739
52,1.8897331953,1.8897331953,1.8897331953
53,1.84333467484,1.84333467484,1.84333467484
54,1.85314559937,1.85314559937,1.85314559937
55,1.83404564857,1.83404564857,1.83404564857
56,1.81840312481,1.81840312481,1.81840312481
57,1.78115010262,1.78115010262,1.78115010262
58,1.80677628517,1.80677628517,1.80677628517
59,1.82338094711,1.82338094711,1.82338094711
60,1.81301558018,1.81301558018,1.81301558018
61,1.77429246902,1.77429246902,1.77429246902
62,1.8137447834,1.8137447834,1.8137447834
63,1.88056540489,1.88056540489,1.88056540489
64,1.76020503044,1.76020503044,1.76020503044
65,1.91002619267,1.91002619267,1.91002619267
66,1.82922327518,1.82922327518,1.82922327518
67,1.82738757133,1.82738757133,1.82738757133
68,1.80045199394,1.80045199394,1.80045199394
69,1.80498850346,1.80498850346,1.80498850346
70,1.8041870594,1.8041870594,1.8041870594
71,1.78057587147,1.78057587147,1.78057587147
72,1.73964953423,1.73964953423,1.73964953423
73,1.73642396927,1.73642396927,1.73642396927
74,1.74518251419,1.74518251419,1.74518251419
75,1.68263411522,1.68263411522,1.68263411522
76,1.69646251202,1.69646251202,1.69646251202
77,1.69609105587,1.69609105587,1.69609105587
78,1.67956519127,1.67956519127,1.67956519127
79,1.77569746971,1.77569746971,1.77569746971
80,1.74232304096,1.74232304096,1.74232304096
81,1.68072521687,1.68072521687,1.68072521687
82,1.71695685387,1.71695685387,1.71695685387
83,1.73562955856,1.73562955856,1.73562955856
84,1.69766354561,1.69766354561,1.69766354561
85,1.78502106667,1.78502106667,1.78502106667
86,1.6815905571,1.6815905571,1.6815905571
87,1.68777298927,1.68777298927,1.68777298927
88,1.67844033241,1.67844033241,1.67844033241
89,1.71865773201,1.71865773201,1.71865773201
90,1.64424073696,1.64424073696,1.64424073696
91,1.63105273247,1.63105273247,1.63105273247
92,1.66410589218,1.66410589218,1.66410589218
93,1.67010712624,1.67010712624,1.67010712624
94,1.72164690495,1.72164690495,1.72164690495
95,1.70425212383,1.70425212383,1.70425212383
96,1.64136433601,1.64136433601,1.64136433601
97,1.65653705597,1.65653705597,1.65653705597
98,1.59914970398,1.59914970398,1.59914970398
99,1.6385165453,1.6385165453,1.6385165453
100,1.63313031197,1.63313031197,1.63313031197
101,1.68261241913,1.68261241913,1.68261241913
102,1.60130929947,1.60130929947,1.60130929947
103,1.65352582932,1.65352582932,1.65352582932
104,1.61108362675,1.61108362675,1.61108362675
105,1.58061170578,1.58061170578,1.58061170578
106,1.6069535017,1.6069535017,1.6069535017
107,1.5773280859,1.5773280859,1.5773280859
108,1.59996914864,1.59996914864,1.59996914864
109,1.54833602905,1.54833602905,1.54833602905
110,1.57163274288,1.57163274288,1.57163274288
111,1.54547333717,1.54547333717,1.54547333717
112,1.60029113293,1.60029113293,1.60029113293
113,1.59576010704,1.59576010704,1.59576010704
114,1.57058286667,1.57058286667,1.57058286667
115,1.61357235909,1.61357235909,1.61357235909
116,1.56974196434,1.56974196434,1.56974196434
117,1.58988523483,1.58988523483,1.58988523483
118,1.635004282,1.635004282,1.635004282
119,1.57880961895,1.57880961895,1.57880961895
120,1.54433500767,1.54433500767,1.54433500767
121,1.57525527477,1.57525527477,1.57525527477
122,1.569835186,1.569835186,1.569835186
123,1.55036735535,1.55036735535,1.55036735535
124,1.57808279991,1.57808279991,1.57808279991
125,1.50340640545,1.50340640545,1.50340640545
126,1.57173204422,1.57173204422,1.57173204422
127,1.50710344315,1.50710344315,1.50710344315
128,1.56382763386,1.56382763386,1.56382763386
129,1.518268466,1.518268466,1.518268466
130,1.53789424896,1.53789424896,1.53789424896
131,1.55633950233,1.55633950233,1.55633950233
132,1.56341707706,1.56341707706,1.56341707706
133,1.53408908844,1.53408908844,1.53408908844
134,1.53005981445,1.53005981445,1.53005981445
135,1.47905468941,1.47905468941,1.47905468941
136,1.53057360649,1.53057360649,1.53057360649
137,1.54400229454,1.54400229454,1.54400229454
138,1.50075101852,1.50075101852,1.50075101852
139,1.49536645412,1.49536645412,1.49536645412
140,1.5273475647,1.5273475647,1.5273475647
141,1.53745853901,1.53745853901,1.53745853901
142,1.50317239761,1.50317239761,1.50317239761
143,1.48474538326,1.48474538326,1.48474538326
144,1.50639176369,1.50639176369,1.50639176369
145,1.49030530453,1.49030530453,1.49030530453
146,1.46441841125,1.46441841125,1.46441841125
147,1.49273622036,1.49273622036,1.49273622036
148,1.4819829464,1.4819829464,1.4819829464
149,1.52208423615,1.52208423615,1.52208423615
150,1.45748615265,1.45748615265,1.45748615265
151,1.47131514549,1.47131514549,1.47131514549
152,1.50578355789,1.50578355789,1.50578355789
153,1.50186645985,1.50186645985,1.50186645985
154,1.45004200935,1.45004200935,1.45004200935
155,1.45661842823,1.45661842823,1.45661842823
156,1.48903346062,1.48903346062,1.48903346062
157,1.50221717358,1.50221717358,1.50221717358
158,1.50522327423,1.50522327423,1.50522327423
159,1.47754585743,1.47754585743,1.47754585743
160,1.48283600807,1.48283600807,1.48283600807
161,1.5044747591,1.5044747591,1.5044747591
162,1.54538857937,1.54538857937,1.54538857937
163,1.60287749767,1.60287749767,1.60287749767
164,1.53601622581,1.53601622581,1.53601622581
165,1.61307609081,1.61307609081,1.61307609081
166,1.52301812172,1.52301812172,1.52301812172
167,1.62978613377,1.62978613377,1.62978613377
168,1.5615234375,1.5615234375,1.5615234375
169,1.51651442051,1.51651442051,1.51651442051
170,1.5151103735,1.5151103735,1.5151103735
171,1.55532968044,1.55532968044,1.55532968044
172,1.59837579727,1.59837579727,1.59837579727
173,1.50174188614,1.50174188614,1.50174188614
174,1.49045300484,1.49045300484,1.49045300484
175,1.56775975227,1.56775975227,1.56775975227
176,1.47588431835,1.47588431835,1.47588431835
177,1.51293325424,1.51293325424,1.51293325424
178,1.49412178993,1.49412178993,1.49412178993
179,1.46100926399,1.46100926399,1.46100926399
180,1.49007880688,1.49007880688,1.49007880688
181,1.51949679852,1.51949679852,1.51949679852
182,1.50055515766,1.50055515766,1.50055515766
183,1.4977132082,1.4977132082,1.4977132082
184,1.45593261719,1.45593261719,1.45593261719
185,1.56220197678,1.56220197678,1.56220197678
186,1.46051824093,1.46051824093,1.46051824093
187,1.48676013947,1.48676013947,1.48676013947
188,1.48053503036,1.48053503036,1.48053503036
189,1.43468236923,1.43468236923,1.43468236923
190,1.45033168793,1.45033168793,1.45033168793
191,1.46748733521,1.46748733521,1.46748733521
192,1.46999001503,1.46999001503,1.46999001503
193,1.43131518364,1.43131518364,1.43131518364
194,1.46863329411,1.46863329411,1.46863329411
195,1.47547125816,1.47547125816,1.47547125816
196,1.52872633934,1.52872633934,1.52872633934
197,1.4031380415,1.4031380415,1.4031380415
198,1.44202613831,1.44202613831,1.44202613831
199,1.44563496113,1.44563496113,1.44563496113
200,1.47200644016,1.47200644016,1.47200644016
201,1.44302082062,1.44302082062,1.44302082062
202,1.47458708286,1.47458708286,1.47458708286
203,1.35079741478,1.35079741478,1.35079741478
204,1.50486814976,1.50486814976,1.50486814976
205,1.42241752148,1.42241752148,1.42241752148
206,1.43198513985,1.43198513985,1.43198513985
207,1.42534005642,1.42534005642,1.42534005642
208,1.40766382217,1.40766382217,1.40766382217
209,1.46044933796,1.46044933796,1.46044933796
210,1.42995023727,1.42995023727,1.42995023727
211,1.46313929558,1.46313929558,1.46313929558
212,1.43068277836,1.43068277836,1.43068277836
213,1.38763427734,1.38763427734,1.38763427734
214,1.40560340881,1.40560340881,1.40560340881
215,1.38515245914,1.38515245914,1.38515245914
216,1.34752845764,1.34752845764,1.34752845764
217,1.44138228893,1.44138228893,1.44138228893
218,1.46049618721,1.46049618721,1.46049618721
219,1.39795506001,1.39795506001,1.39795506001
220,1.42111611366,1.42111611366,1.42111611366
221,1.36945617199,1.36945617199,1.36945617199
222,1.37493598461,1.37493598461,1.37493598461
223,1.40735006332,1.40735006332,1.40735006332
224,1.36448419094,1.36448419094,1.36448419094
225,1.41843366623,1.41843366623,1.41843366623
226,1.37632417679,1.37632417679,1.37632417679
227,1.39642453194,1.39642453194,1.39642453194
228,1.41797184944,1.41797184944,1.41797184944
229,1.35643720627,1.35643720627,1.35643720627
230,1.34876251221,1.34876251221,1.34876251221
231,1.33186471462,1.33186471462,1.33186471462
232,1.37198078632,1.37198078632,1.37198078632
233,1.39819252491,1.39819252491,1.39819252491
234,1.42088866234,1.42088866234,1.42088866234
235,1.36863017082,1.36863017082,1.36863017082
236,1.36748456955,1.36748456955,1.36748456955
237,1.42834818363,1.42834818363,1.42834818363
238,1.43450605869,1.43450605869,1.43450605869
239,1.39036762714,1.39036762714,1.39036762714
240,1.4020396471,1.4020396471,1.4020396471
241,1.34682881832,1.34682881832,1.34682881832
242,1.4198281765,1.4198281765,1.4198281765
243,1.37845313549,1.37845313549,1.37845313549
244,1.3386105299,1.3386105299,1.3386105299
245,1.41043102741,1.41043102741,1.41043102741
246,1.33139955997,1.33139955997,1.33139955997
247,1.31828176975,1.31828176975,1.31828176975
248,1.41242527962,1.41242527962,1.41242527962
249,1.37077105045,1.37077105045,1.37077105045
250,1.32803535461,1.32803535461,1.32803535461
251,1.35194516182,1.35194516182,1.35194516182
252,1.39198541641,1.39198541641,1.39198541641
253,1.3559885025,1.3559885025,1.3559885025
254,1.36530172825,1.36530172825,1.36530172825
255,1.34067738056,1.34067738056,1.34067738056
256,1.37045073509,1.37045073509,1.37045073509
257,1.38022387028,1.38022387028,1.38022387028
258,1.36681234837,1.36681234837,1.36681234837
259,1.31828308105,1.31828308105,1.31828308105
260,1.39653086662,1.39653086662,1.39653086662
261,1.40936779976,1.40936779976,1.40936779976
262,1.32748937607,1.32748937607,1.32748937607
263,1.39936029911,1.39936029911,1.39936029911
264,1.36703801155,1.36703801155,1.36703801155
265,1.30513763428,1.30513763428,1.30513763428
266,1.37070858479,1.37070858479,1.37070858479
267,1.33050513268,1.33050513268,1.33050513268
268,1.37779641151,1.37779641151,1.37779641151
269,1.3553186655,1.3553186655,1.3553186655
270,1.3458019495,1.3458019495,1.3458019495
271,1.36280059814,1.36280059814,1.36280059814
272,1.35226488113,1.35226488113,1.35226488113
273,1.33261084557,1.33261084557,1.33261084557
274,1.30217242241,1.30217242241,1.30217242241
275,1.32069385052,1.32069385052,1.32069385052
276,1.33948874474,1.33948874474,1.33948874474
277,1.29884791374,1.29884791374,1.29884791374
