0,0.008720515950694159
100,0.1618411106649676
200,0.055636930013109896
300,0.05624763911028355
400,0.0573796486996102
500,0.26054014630432315
600,0.2821893232952907
700,0.2960649813969226
800,0.28608051355555525
900,0.2840333950164316
1000,0.2972510262504106
1100,0.28282089157924867
1200,0.29987111042066256
1300,0.2796625798831004
1400,0.2858324176026622
1500,0.28585932642733214
1600,0.27132831377026057
1700,0.29006103995306043
1800,0.28424159136259347
1900,0.2753256400940246
2000,0.27003889585768087
2100,0.28533940937587127
2200,0.2767925823074322
2300,0.2663479004110237
2400,0.2776279042561932
2500,0.2766467439563798
2600,0.26706300905459485
2700,0.2720708610390576
2800,0.2606677226403752
2900,0.277331961201333
3000,0.26670347015547785
3100,0.2769830199689396
3200,0.2828824428375691
3300,0.28491393176614743
3400,0.26177037584731594
3500,0.2682532099066728
3600,0.27622040735896347
3700,0.2742574781480164
3800,0.2623451509403547
3900,0.2710398173804049
4000,0.2601934289465975
4100,0.26049674251434823
4200,0.2652231122635029
4300,0.27950116847862294
4400,0.26629937529352204
4500,0.2762023225263339
4600,0.26119162979777655
4700,0.27897709071873045
4800,0.2621509129572569
4900,0.26820831662498423
5000,0.26250452996816626
5100,0.26447248141785
5200,0.272438831365908
5300,0.2719964898803775
5400,0.2647259680724418
5500,0.27608198151936686
5600,0.26103604522804885
5700,0.2789645540428694
5800,0.25038200415789424
5900,0.25858255872624847
6000,0.2587738385061185
6100,0.2860070659469377
6200,0.278576444117588
6300,0.27693407813134463
6400,0.27029244288606763
6500,0.2708029977745672
6600,0.2772228024279711
6700,0.2611808980108552
6800,0.2586688489468399
6900,0.2590226258921743
7000,0.25726194169580374
7100,0.27097131941757463
7200,0.27119240388602844
7300,0.2763788585777886
7400,0.2651157157622489
7500,0.26563931180551825
7600,0.268494588301525
7700,0.26748637395424013
7800,0.2701036180494536
7900,0.26333783831474294
8000,0.26783079257492576
8100,0.27995984796858686
8200,0.25730642410224563
8300,0.26537104996209043
8400,0.2744431441070139
8500,0.2774168579489096
8600,0.26934652232290845
8700,0.26233905377574795
8800,0.26523874250431545
8900,0.2606943679257512
9000,0.2611806643536091
9100,0.25806319430739233
9200,0.2770190904106034
9300,0.24544735029574624
9400,0.28241224027909095
9500,0.2755923153147567
9600,0.2730102658278672
9700,0.2707641941705592
9800,0.27065446294369566
9900,0.27186453440997754
10000,0.27205311594239934
10100,0.27218680560562025
10200,0.2560296862481211
10300,0.2611983800764297
10400,0.2664771359224281
10500,0.25409849897061065
10600,0.2816812098814607
10700,0.2760628048856903
10800,0.26357968262853904
10900,0.26644632540999375
11000,0.27078772145369695
11100,0.26475463622920087
11200,0.26201738063660523
11300,0.27705647598399313
11400,0.2622872459751669
11500,0.2645885181880481
11600,0.23223427666792382
11700,0.2644592054098778
11800,0.25616842248757515
11900,0.26395744306980534
12000,0.2667141391268892
12100,0.26389254809609214
12200,0.26683709478840284
12300,0.2557922791044958
12400,0.2330855256395064
12500,0.25721469949634984
12600,0.277069639463341
12700,0.2526348274094778
12800,0.2587423741262857
12900,0.2633046776316935
13000,0.26397566755042695
13100,0.26147714971846003
13200,0.2596469548012674
13300,0.2518579897798585
13400,0.25962616844819647
13500,0.24985178305246417
13600,0.2724059727741413
13700,0.26463218575574954
13800,0.25985549331587937
13900,0.24637517508374254
14000,0.26626153710350975
14100,0.23914598138002888
14200,0.24788894209860005
14300,0.2675434238053058
14400,0.2493294038015087
14500,0.241767608135957
14600,0.2527800821084879
14700,0.2681627505875171
14800,0.23932710469728583
14900,0.251152629361679
15000,0.2552848953246164
15100,0.2552802255573561
15200,0.2547611383519316
15300,0.2616959168366546
15400,0.2677132318342115
15500,0.24618899949555104
15600,0.248508214578681
15700,0.2556612641469217
15800,0.2408231386968297
15900,0.26795534999679477
16000,0.2532835786309041
16100,0.2550793419235995
16200,0.2559751792406507
16300,0.24899124394386385
16400,0.2522738105878863
16500,0.25214016065141054
16600,0.2559945082464982
16700,0.2478277020993216
16800,0.2481732407165322
16900,0.25496997373054386
17000,0.24475371593513212
17100,0.2483810556996862
17200,0.2512881307175405
17300,0.2505633427998217
17400,0.24245188677705343
17500,0.2597656742863535
17600,0.24221556939486935
17700,0.2730628570560404
17800,0.2568880487535318
17900,0.25859001513082536
18000,0.26029650750505073
18100,0.25821263732959565
18200,0.2515071495937892
18300,0.24956250376131311
18400,0.25068867804580974
18500,0.24478253575231068
18600,0.24386494785451884
18700,0.24928487014968842
18800,0.2583621284081314
18900,0.2603577960690275
19000,0.24320352169801304
19100,0.21814718839587247
19200,0.2586562640858929
19300,0.24392829813700131
19400,0.24272017299782006
19500,0.25173739633125186
19600,0.2554848588231955
19700,0.256532278362619
19800,0.26325241208083466
19900,0.2418630237904236
20000,0.24350633430194935
20100,0.24242750506219796
20200,0.2526248590190711
20300,0.25813981923774515
20400,0.2495512061249228
20500,0.2539445980677717
20600,0.27725035145782934
20700,0.2661543539778903
20800,0.256938113970805
20900,0.23936550038762752
21000,0.2551302843124107
21100,0.2543042966205956
21200,0.2646413385063274
21300,0.24733377276458174
21400,0.254468143063657
21500,0.24530667563481992
21600,0.26787743667255254
21700,0.23088301340655973
21800,0.25458749268390035
21900,0.2662724831607858
22000,0.25549445456634723
22100,0.25108027910316655
22200,0.2580542046584338
22300,0.2599296423207319
22400,0.25777388233126003
22500,0.24594246039446058
22600,0.255602965273172
22700,0.25131586898457575
22800,0.25685000135335834
22900,0.25486994341162017
23000,0.2515613015327829
23100,0.24121260654794086
23200,0.2569754361176009
23300,0.2545199658372768
23400,0.26135919681704783
23500,0.2665589082250089
23600,0.256904494859237
23700,0.2554938474053803
23800,0.25211567300962506
23900,0.25117123933248126
24000,0.26350342740775423
24100,0.2569480814339398
24200,0.2532058925644432
24300,0.25275834940063424
24400,0.24902369087332693
24500,0.26471027377305384
24600,0.2567491511913145
24700,0.2436762117144686
24800,0.2481961112101824
24900,0.25158946588439757
25000,0.24115756665536062
25100,0.2496676929453006
25200,0.27355467132715566
25300,0.26561953230938146
25400,0.25626742632239613
25500,0.26378031977525035
25600,0.2520770589888966
25700,0.23916887302161602
25800,0.25537247702315236
25900,0.2584938185384653
26000,0.25733133049916496
26100,0.2642174915227583
26200,0.24734099208780336
26300,0.2624081841761643
26400,0.24226522576586262
26500,0.24904940679514856
26600,0.24216963125700489
26700,0.24700704039346108
26800,0.2527595575385698
26900,0.2395415792520622
27000,0.2494868746574954
27100,0.25414676012780973
27200,0.2552940511338832
27300,0.2665009334746414
27400,0.24864961174974293
27500,0.27080796750039815
27600,0.2591285763505278
27700,0.2315295871415866
27800,0.2511830020497881
27900,0.24096640880505446
28000,0.24572009286956192
28100,0.24229533246709203
28200,0.2590104960671378
28300,0.2589857731718268
28400,0.2604215767395504
28500,0.2678103786179704
28600,0.2706993704911475
28700,0.2489604443998488
28800,0.2617664762408208
28900,0.24962833165941586
29000,0.26615552221201133
29100,0.26804821023972525
29200,0.25955284726396405
29300,0.24208994561772532
29400,0.2595132170965435
29500,0.26812495625861615
29600,0.2508111151379171
29700,0.258024161477306
29800,0.26518427929234556
29900,0.24273255662409013
30000,0.2674400102266071
30100,0.2762665052760902
30200,0.25756119165498936
30300,0.2743033395059286
30400,0.2654756063301386
30500,0.26096093281766874
30600,0.25474431291579086
30700,0.258116522062537
30800,0.2571195552263724
30900,0.2601695021130037
31000,0.2629991773839193
31100,0.2506963892650115
31200,0.256346424316758
31300,0.23062258182080633
31400,0.25183206123299623
31500,0.26579439842604574
31600,0.2606954001961501
31700,0.24855189873176492
31800,0.2477105568028742
31900,0.23939352307801365
32000,0.25989191614402674
32100,0.2417476056996581
32200,0.2588667283506912
32300,0.2643186856650186
32400,0.2509532981907156
32500,0.25406914646344275
32600,0.2571854081398098
32700,0.24409327628747676
32800,0.25603199486865497
32900,0.2554624688560137
33000,0.2458235280229264
33100,0.2493323226554677
33200,0.2569032680637853
33300,0.25235152583820836
33400,0.25046852154156896
33500,0.26224002836085886
33600,0.2536435714123831
33700,0.25725432661565273
33800,0.25044845322201426
33900,0.24338526982067435
34000,0.24380033429797543
34100,0.25088815272881265
34200,0.24347537431851815
34300,0.2467649199050905
34400,0.2487917486522394
34500,0.25943218347600583
34600,0.2528803386850692
34700,0.2451833953090391
34800,0.24409707681575696
34900,0.2523054166055408
35000,0.24746919867608086
35100,0.24849709770799996
