,64,128,256,512
0,0.94402597839,0.935104281653,0.889759298224,0.820293930544
1,0.981470322386,0.981068594867,0.978557798538,0.973686853626
2,0.986759733521,0.986609085739,0.985018914666,0.98054969721
3,0.98911988216,0.988935757089,0.987613404305,0.985102607779
4,0.990057246174,0.989990291587,0.989504870853,0.987563188522
