,64,128,256,512
0,0.945616666667,0.939200000032,0.910800000032,0.849500000095
1,0.981783333333,0.981900000064,0.980866666667,0.975633333397
2,0.9867,0.987083333397,0.9862,0.982166666667
3,0.988733333333,0.988850000064,0.988450000064,0.98558333346
4,0.990083333333,0.990016666667,0.990416666667,0.988000000064
