,64,512,1024
0,2.30529686106,2.31161063471,2.3150650872
1,2.3029492377,2.30264787734,2.30268096511
2,2.3029022242,2.30265147196,2.30264837714
3,2.30288146009,2.30268506044,2.30260357053
4,2.30287705727,2.30265195166,2.3025985268
5,2.30287515844,2.30259374246,2.30262185281
6,2.30287380903,2.30262154899,2.30259975312
7,2.30287548316,2.30261944655,2.30259647027
8,2.30287501262,2.30263990638,2.30259955351
9,2.30287479491,2.30261855446,2.30259402951
10,2.3028750028,2.30259765553,2.30258749899
11,2.30287517441,2.30263157858,2.30260381987
12,2.30287529371,2.30259888036,2.30259389756
13,2.30287539285,2.30262116464,2.30259503861
14,2.30287547277,2.30263588555,2.3025942604
15,2.30287553492,2.30261103233,2.30260719044
16,2.30287557958,2.30262013105,2.30259932545
17,2.30287561958,2.3026241253,2.30259600482
18,2.30287565205,2.30259534476,2.30258572856
19,2.30287567008,2.30262426856,2.3025985867
